恭喜千金！,2022-02-17 10:38:42
千金~,2022-02-17 10:38:41
恭喜啊啊啊啊啊,2022-02-17 10:38:41
安娜好棒,2022-02-17 10:38:26
恭喜千金！,2022-02-17 10:38:24
恭喜，千金好棒，要继续加油哦！,2022-02-17 10:38:22
千金好美,2022-02-17 10:38:18
恭喜千金宝贝,2022-02-17 10:38:14
恭喜千金，圆梦金牌！,2022-02-17 10:38:07
好美好美,2022-02-17 10:38:02
congrats！,2022-02-17 10:37:53
千金你是最棒的,2022-02-17 10:37:50
祝贺,2022-02-17 10:37:47
哇,2022-02-17 10:37:44
恭喜千金！,2022-02-17 10:37:42
不愧是我的千金！,2022-02-17 10:37:34
太棒了,2022-02-17 10:37:30
太优秀了，真的太棒了,2022-02-17 10:37:24
芜湖,2022-02-17 10:37:03
太棒了,2022-02-17 10:37:01
啊啊啊啊,2022-02-17 10:37:01
恭喜千千！是冠军！,2022-02-17 10:36:40
芜湖！,2022-02-17 10:36:37
千金！,2022-02-17 10:36:23
阔以,2022-02-17 10:36:13
哈哈哈哈,2022-02-17 10:36:11
恭喜千金！,2022-02-17 10:36:00
太棒了,2022-02-17 10:35:56
恭喜恭喜,2022-02-17 10:35:53
千金好棒，恭喜恭喜！,2022-02-17 10:35:47
恭喜安娜宝贝！,2022-02-17 10:35:46
恭喜,2022-02-17 10:35:25
恭喜千金夺冠,2022-02-17 10:35:04
恭喜千金！！！！！,2022-02-17 10:35:01
恭喜千金夺得奥运会冠军,2022-02-17 10:35:00
恭喜,2022-02-17 10:34:52
恭喜千金宝贝！,2022-02-17 10:34:41
一切努力与坚持都是值得的,2022-02-17 10:34:37
？？,2022-02-17 10:34:35
千金太棒了！,2022-02-17 10:34:35
宝贝好美！！,2022-02-17 10:34:31
这是什么弹幕？,2022-02-17 10:34:22
恭喜千金！！！,2022-02-17 10:34:17
恭喜宝贝,2022-02-17 10:33:56
恭喜！,2022-02-17 10:33:55
恭喜！！！！,2022-02-17 10:33:55
恭喜千金夺得金牌！,2022-02-17 10:33:52
恭喜宝贝唔,2022-02-17 10:33:47
祝贺千金！,2022-02-17 10:33:44
哇哇哇哇,2022-02-17 10:33:22
恭喜千金！,2022-02-17 10:33:22
恭喜宝贝,2022-02-17 10:33:19
恭喜千金,2022-02-17 10:33:18
恭喜小美女,2022-02-17 10:33:13
千金好棒,2022-02-17 10:33:05
好棒,2022-02-17 10:32:53
千金加油,2022-02-17 10:32:51
恭喜,2022-02-17 10:32:35
这弹幕,2022-02-17 10:32:23
恭喜！！,2022-02-17 10:32:22
恭喜千金！！！,2022-02-17 10:32:22
厉害了,2022-02-17 10:32:09
啊啊啊啊啊啊啊啊啊 只想尖叫,2022-02-17 10:32:08
千金！,2022-02-17 10:32:08
弹幕怎么了,2022-02-17 10:54:29
哇哇哇,2022-02-17 10:32:02
牛哇,2022-02-17 10:31:59
牛蛙,2022-02-17 10:31:36
恭喜千金！！！,2022-02-17 10:31:33
弹幕,2022-02-17 10:31:28
ohhhh,2022-02-17 10:31:25
被击中了,2022-02-17 10:31:23
三个娃都是第一,2022-02-17 10:31:20
千金！,2022-02-17 10:31:09
哇！,2022-02-17 10:31:01
恭喜千金宝贝……………………,2022-02-17 10:31:00
宝真的太棒了,2022-02-17 10:30:56
美女呜呜,2022-02-17 10:30:55
恭喜宝贝千金!,2022-02-17 10:30:52
恭喜圆梦,2022-02-17 10:30:51
太棒了,2022-02-17 10:30:41
恭喜宝贝！,2022-02-17 10:30:36
恭喜千金拿到金牌呀！,2022-02-17 10:30:13
恭喜宝贝！,2022-02-17 10:30:02
6666,2022-02-17 10:29:56
哇,2022-02-17 10:29:52
赞,2022-02-17 10:29:47
哇,2022-02-17 10:29:44
宝贝真棒,2022-02-17 10:29:39
好棒！,2022-02-17 10:29:34
恭喜宝贝！！！！！,2022-02-17 10:29:30
恭喜千金！！,2022-02-17 10:29:25
a,2022-02-17 10:29:17
再看一遍！！！,2022-02-17 10:29:17
牛,2022-02-17 10:29:14
恭喜千金！,2022-02-17 10:29:10
恭喜,2022-02-17 10:29:10
圆梦北京,2022-02-17 10:29:09
关系千金喜夺金牌，表演太美了～,2022-02-17 10:29:08
恭喜千金！！！！,2022-02-17 10:29:04
恭喜冠军，这套节目太棒了,2022-02-17 10:29:01
太强了,2022-02-17 10:28:59
666,2022-02-17 10:28:59
好棒,2022-02-17 10:28:50
恭喜千金宝贝,2022-02-17 10:28:49
芜湖恭喜！,2022-02-17 10:28:49
恭喜,2022-02-17 10:28:32
牛壁牛壁！！！,2022-02-17 10:28:32
祝贺宝贝,2022-02-17 10:28:31
太优雅啦！小千金,2022-02-17 10:28:24
厉害,2022-02-17 10:28:03
恭喜千金宝贝！,2022-02-17 10:27:53
千金，太棒了,2022-02-17 10:27:51
恭喜,2022-02-17 10:27:31
太棒了,2022-02-17 10:27:30
哇哦哦,2022-02-17 10:27:27
千千太棒啦！,2022-02-17 10:27:18
恭喜千金,2022-02-17 10:27:17
恭喜你啊宝贝！,2022-02-17 10:27:14
宝贝太棒了,2022-02-17 10:27:03
恭喜我们宝,2022-02-17 10:26:56
弹幕好高级,2022-02-17 10:26:53
恭喜千金！,2022-02-17 10:26:49
完美！,2022-02-17 10:26:27
祝贺千金,2022-02-17 10:26:17
恭喜宝贝！！,2022-02-17 10:26:09
恭喜！！！,2022-02-17 10:26:07
这个弹幕,2022-02-17 10:26:03
恭喜千金夺冠,2022-02-17 10:26:00
宝贝最棒啦,2022-02-17 10:25:56
恭喜！！！,2022-02-17 10:25:54
恭喜千金夺冠！！！,2022-02-17 10:25:49
啊啊啊,2022-02-17 10:25:46
千金太棒啦,2022-02-17 10:25:46
太棒了,2022-02-17 10:25:46
恭喜你！！太棒了！,2022-02-17 10:25:43
好神奇,2022-02-17 10:25:40
宝贝太棒了,2022-02-17 10:25:36
恭喜千金Anna!!!,2022-02-17 10:25:31
道理我都懂但宝贝太美了呀,2022-02-17 10:25:29
啊！！千金好优雅！,2022-02-17 10:25:29
千金太棒了！,2022-02-17 10:25:27
千金必胜,2022-02-17 10:25:26
恭喜宝贝！,2022-02-17 10:25:26
宝贝,2022-02-17 10:25:25
特效！,2022-02-17 10:25:20
恭喜千金！！！！,2022-02-17 10:25:17
千金好棒的～～,2022-02-17 10:25:14
好好好好好好,2022-02-17 10:25:12
太棒了！！！！！！,2022-02-17 10:25:11
安娜今天和昨天表现的超级棒，一溜的绿灯，表现力超级棒,2022-02-17 10:25:04
太美了,2022-02-17 10:25:03
千金太稳了！超美的！,2022-02-17 10:24:47
好厉害,2022-02-17 10:24:43
哇哇哇哇,2022-02-17 10:24:35
千金好美,2022-02-17 10:24:34
恭喜千金夺冠！,2022-02-17 10:24:27
666,2022-02-17 10:24:25
恭喜宝贝,2022-02-17 10:24:23
牛哇,2022-02-17 10:24:12
牛逼,2022-02-17 10:24:10
恭喜千金！,2022-02-17 10:24:10
666,2022-02-17 10:24:07
太稳了,2022-02-17 10:24:00
恭喜千金！,2022-02-17 10:23:56
千金你最棒,2022-02-17 10:23:54
弹幕好好玩,2022-02-17 10:23:53
乌拉！！！,2022-02-17 10:23:48
恭喜千金,2022-02-17 10:23:37
恭喜千金！,2022-02-17 10:23:33
恭喜我的宝！！,2022-02-17 10:23:31
Wow~,2022-02-17 10:23:29
乌拉！！！,2022-02-17 10:23:27
恭喜千金夺冠！,2022-02-17 10:23:17
太厉害了！！,2022-02-17 10:23:14
好棒,2022-02-17 10:23:06
恭喜！！！！,2022-02-17 10:23:06
太棒了！！！,2022-02-17 10:23:02
好美,2022-02-17 10:23:00
她滑的不是冰，是艺术,2022-02-17 10:22:55
千金宝贝,2022-02-17 10:22:54
恭喜千金夺冠,2022-02-17 10:22:53
千金墩,2022-02-17 10:22:47
恭喜！！！,2022-02-17 10:22:41
恭喜千金宝贝！,2022-02-17 10:22:40
